egoid,Trust_1_5,Trust_2_5,Trust_3_5,Trust_4_5,Trust_5_5,Trust_6_5,Trust_5,lonely_1_5,lonely_2_5,lonely_3_5,lonely_4_5,lonely_5_5,lonely_6_5,lonely_7_5,lonely_8_5,lonely_9_5,lonely_10_5,lonely_11_5,lonely_12_5,lonely_13_5,lonely_14_5,lonely_15_5,selsa_rom_5,selsa_fam_5,selsa_soc_5,SelfEff_exercise_1_5,SelfEff_exercise_2_5,SelfEff_exercise_3_5,SelfEff_exercise_4_5,SelfEff_exercise_5_5,SelfEff_exercise_6_5,SelfEff_exercise_7_5,SelfEff_exercise_8_5,SelfEff_exercise_9_5,SelfEff_exercise_10_5,SelfEff_exercise_11_5,SelfEff_exercise_12_5,SelfEff_exercise_13_5,SelfEff_exercise_14_5,SelfEff_exercise_15_5,SelfEff_exercise_16_5,SelfEff_exercise_17_5,SelfEff_exercise_18_5,SelfEff_exercise_scale_5
76663,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Agree,0.97349876,0.73352361,-0.078344189,40.0,25.0,82.0,20.0,82.0,10.0,84.0,21.0,40.0,83.0,39.0,32.0,26.0,84.0,84.0,76.0,56.0,57.0,52.277779
48224,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.5,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.89746106,-0.95208114,0.75993687,51.0,37.0,70.0,57.0,33.0,32.0,33.0,63.0,65.0,46.0,41.0,37.0,63.0,65.0,53.0,25.0,53.0,26.0,47.222221
30137,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Agree,0.73520976,1.1743438,0.58296829,16.0,16.0,71.0,27.0,21.0,80.0,76.0,52.0,19.0,16.0,8.0,12.0,69.0,88.0,86.0,7.0,12.0,84.0,42.222221
68318,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3267591,-0.2942405,-0.85051036,30.0,29.0,67.0,77.0,67.0,74.0,71.0,62.0,39.0,69.0,30.0,30.0,27.0,63.0,64.0,64.0,26.0,64.0,52.944443
62246,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Somewhat Disagree,Somewhat Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Strongly Agree,0.64358199,0.88896322,-1.2559743,80.0,50.0,75.0,75.0,100.0,83.0,79.0,78.0,33.0,64.0,16.0,17.0,44.0,96.0,89.0,30.0,50.0,89.0,63.777779
69496,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
61028,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
55424,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0,Agree,Agree,Somewhat Disagree,Somewhat Agree,Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Disagree,Somewhat Agree,-0.87412238,1.0802079,2.4789584,82.0,91.0,81.0,69.0,60.0,33.0,40.0,53.0,59.0,46.0,58.0,77.0,82.0,88.0,34.0,43.0,82.0,67.0,63.611111
17581,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
23576,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Disagree,Disagree,Somewhat Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,0.6069563,0.37732112,0.063292414,80.0,43.0,82.0,60.0,76.0,81.0,76.0,77.0,51.0,73.0,79.0,22.0,74.0,54.0,45.0,6.0,55.0,54.0,60.444443
57842,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
17522,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,3.1666667,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,0.11732493,-0.5371387,-0.87870574,66.0,87.0,90.0,13.0,82.0,47.0,91.0,18.0,5.0,83.0,17.0,6.0,43.0,79.0,93.0,7.0,20.0,79.0,51.444443
55685,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
74079,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
97833,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
11992,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
93485,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.1952595,-0.53233337,-0.72894782,69.0,60.0,95.0,56.0,71.0,51.0,78.0,61.0,52.0,65.0,84.0,68.0,79.0,76.0,74.0,76.0,60.0,65.0,68.888885
34402,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
62617,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,4.1666665,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3200145,-0.5354867,-0.75393963,50.0,20.0,80.0,80.0,80.0,90.0,20.0,33.0,29.0,78.0,12.0,14.0,16.0,74.0,73.0,21.0,16.0,83.0,48.277779
42137,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Strongly Disagree,Strongly Disagree,Disagree,Agree,Somewhat Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Disagree,Agree,Disagree,Agree,Agree,0.63868999,-0.012881467,1.8362648,91.0,91.0,92.0,69.0,93.0,94.0,93.0,69.0,59.0,92.0,71.0,68.0,68.0,92.0,93.0,40.0,93.0,94.0,81.222221
37305,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,4.0,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.475124,-0.29391766,-0.85164279,56.0,41.0,98.0,16.0,30.0,6.0,54.0,5.0,21.0,85.0,4.0,4.0,3.0,63.0,94.0,13.0,7.0,51.0,36.166668
48013,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,2.5,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,0.23195106,2.304534,1.8895433,91.0,90.0,76.0,86.0,91.0,33.0,70.0,71.0,68.0,92.0,90.0,85.0,72.0,99.0,91.0,97.0,76.0,90.0,81.555557
44447,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
14571,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Agree,Agree,2.6666667,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Somewhat Agree,Disagree,Somewhat Agree,Agree,0.61948794,0.5084033,0.36010927,50.0,30.0,71.0,8.0,47.0,75.0,21.0,33.0,6.0,78.0,2.0,17.0,41.0,78.0,100.0,25.0,5.0,77.0,42.444443
69057,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,1.8333334,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Somewhat Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Agree,0.53592741,-0.17653717,1.1232718,97.0,79.0,100.0,58.0,100.0,100.0,88.0,100.0,78.0,100.0,63.0,94.0,100.0,100.0,100.0,35.0,100.0,100.0,88.444443
49125,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
66629,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
83542,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,3.1666667,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.40183,-0.52272415,-0.76933098,35.0,22.0,69.0,38.0,30.0,37.0,14.0,23.0,15.0,17.0,9.0,11.0,10.0,49.0,56.0,1.0,6.0,18.0,25.555555
18222,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.6666667,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Somewhat Agree,Agree,0.64528292,0.72887462,0.033007491,75.0,21.0,75.0,75.0,53.0,70.0,69.0,59.0,25.0,73.0,46.0,84.0,18.0,53.0,39.0,39.0,20.0,18.0,50.666668
39738,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,2.8333333,Agree,Agree,Somewhat Disagree,Somewhat Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,-1.0051398,1.0894494,-0.043179426,41.0,29.0,50.0,21.0,24.0,19.0,20.0,18.0,16.0,36.0,25.0,51.0,46.0,48.0,24.0,58.0,27.0,27.0,32.222221
26858,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,2.8333333,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Somewhat Agree,-1.4573481,-0.49942216,0.95713651,3.0,3.0,3.0,23.0,22.0,73.0,72.0,22.0,22.0,49.0,24.0,2.0,54.0,74.0,99.0,2.0,2.0,97.0,35.888889
70552,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
38826,Disagree,Agree,Disagree,Disagree,Agree,Disagree,2.3333333,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,-1.022559,0.27589858,-0.4413003,30.0,29.0,27.0,18.0,28.0,14.0,33.0,26.0,23.0,25.0,16.0,26.0,19.0,32.0,20.0,33.0,17.0,28.0,24.666666
93504,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,-1.0065972,0.42216325,0.14342932,24.0,25.0,26.0,28.0,59.0,61.0,58.0,15.0,16.0,18.0,18.0,20.0,50.0,55.0,57.0,14.0,13.0,64.0,34.5
64232,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,0.46626157,-0.57659715,-0.76862168,50.0,87.0,63.0,85.0,44.0,34.0,85.0,76.0,21.0,76.0,19.0,61.0,29.0,83.0,61.0,26.0,20.0,60.0,54.444443
37404,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,3.1666667,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Disagree,Strongly Agree,Disagree,Agree,Somewhat Agree,0.80145383,-0.41796923,1.200763,56.0,52.0,75.0,56.0,73.0,79.0,80.0,49.0,36.0,73.0,61.0,49.0,74.0,76.0,97.0,26.0,39.0,89.0,63.333332
25961,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
87330,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,2.8333333,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,1.1826409,-0.95328063,0.71916258,51.0,50.0,70.0,78.0,93.0,64.0,71.0,98.0,47.0,48.0,51.0,84.0,37.0,64.0,52.0,64.0,45.0,95.0,64.555557
92028,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
82248,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,-0.47677764,-0.53721219,-0.78537279,21.0,31.0,51.0,38.0,29.0,28.0,22.0,25.0,15.0,10.0,7.0,37.0,14.0,10.0,77.0,37.0,19.0,19.0,27.222221
28824,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
11482,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
69936,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
91320,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
37001,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,4.1666665,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,0.32648188,-0.58425701,-0.77358043,29.0,24.0,46.0,55.0,29.0,47.0,48.0,48.0,31.0,60.0,50.0,48.0,50.0,35.0,38.0,13.0,9.0,28.0,38.222221
70492,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.2334266,-0.87449908,0.4118284,36.0,37.0,34.0,64.0,74.0,35.0,29.0,50.0,13.0,83.0,10.0,11.0,15.0,66.0,14.0,73.0,11.0,17.0,37.333332
95543,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.96316946,-0.55976403,-0.87589884,50.0,33.0,63.0,18.0,21.0,19.0,20.0,49.0,36.0,63.0,24.0,23.0,23.0,32.0,12.0,5.0,7.0,7.0,28.055555
21380,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,3.8333333,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat Disagree,Strongly Agree,Disagree,Agree,Agree,0.56357777,0.18384778,-0.19343486,19.0,30.0,70.0,28.0,16.0,21.0,9.0,69.0,30.0,84.0,25.0,60.0,30.0,73.0,73.0,85.0,37.0,51.0,45.0
67106,Agree,Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,4.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4715923,-0.57353044,-0.50563151,70.0,66.0,64.0,59.0,62.0,64.0,64.0,63.0,52.0,52.0,38.0,28.0,6.0,53.0,55.0,6.0,3.0,55.0,47.777779
25495,Neither Agree nor Disagree,Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.3333333,Somewhat Disagree,Somewhat Disagree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Agree,Somewhat Agree,Disagree,Agree,Somewhat Disagree,Somewhat Agree,Disagree,0.23819423,0.38607669,2.8135254,28.0,29.0,80.0,60.0,60.0,48.0,46.0,63.0,59.0,55.0,54.0,22.0,22.0,35.0,82.0,20.0,22.0,65.0,47.222221
26581,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
66642,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
83612,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,2.6666667,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.0727789,-0.86176825,0.40336952,50.0,20.0,71.0,23.0,45.0,65.0,79.0,16.0,17.0,25.0,25.0,73.0,36.0,83.0,55.0,83.0,19.0,33.0,45.444443
63954,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
20665,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
19122,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,Somewhat Agree,Agree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,-0.80557191,-0.81463993,0.43437451,10.0,9.0,49.0,49.0,60.0,14.0,14.0,48.0,67.0,11.0,10.0,10.0,9.0,62.0,63.0,7.0,7.0,57.0,30.888889
99978,Agree,Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,-1.3216834,-0.52483773,-0.77439451,60.0,60.0,59.0,79.0,78.0,67.0,79.0,80.0,90.0,94.0,57.0,57.0,79.0,79.0,79.0,60.0,58.0,79.0,71.888885
92566,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,3.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2056327,-0.58525735,-0.85204864,72.0,21.0,47.0,64.0,100.0,90.0,71.0,77.0,64.0,100.0,5.0,51.0,71.0,92.0,97.0,26.0,88.0,19.0,64.166664
39414,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,0.64510643,1.0485154,-1.0969239,43.0,58.0,70.0,31.0,58.0,83.0,45.0,33.0,44.0,82.0,33.0,2.0,18.0,64.0,65.0,34.0,13.0,49.0,45.833332
35987,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.2056327,-0.58525735,-0.85204864,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0555556
66655,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
10547,,,,,,,3.3333333,,,,,,,,,,,,,,,,0.33236833,-0.388911725,-0.138757305,50.0,41.0,71.0,43.5,58.0,53.0,61.0,50.0,40.0,74.0,32.0,39.0,46.0,71.0,76.0,45.5,30.0,60.0,51.111111
46373,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,2.8333333,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3911787,-0.5166409,-0.79512072,42.0,18.0,93.0,14.0,81.0,20.0,85.0,51.0,23.0,85.0,18.0,5.0,5.0,88.0,73.0,97.0,3.0,39.0,46.666668
79341,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Strongly Disagree,Somewhat Agree,Agree,0.86406738,-0.055669963,0.64124876,80.0,62.0,88.0,87.0,38.0,84.0,86.0,60.0,60.0,91.0,52.0,51.0,56.0,88.0,87.0,82.0,61.0,75.0,71.555557
19591,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333,Agree,Agree,Somewhat Agree,Somewhat Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,-0.94217747,0.64456362,0.088039666,73.0,64.0,72.0,33.0,72.0,67.0,73.0,59.0,30.0,64.0,64.0,56.0,53.0,55.0,67.0,77.0,67.0,72.0,62.111111
