egoid,SelfEsteem_1_3,SelfEsteem_2_3,SelfEsteem_3_3,SelfEsteem_4_3,SelfEsteem_5_3,SelfEsteem_6_3,SelfEsteem_7_3,SelfEsteem_8_3,SelfEsteem_9_3,SelfEsteem_10_3,SelfEsteem_3,SelfReg_Exercise_1_3,SelfReg_Exercise_2_3,SelfReg_Exercise_3_3,SelfReg_Exercise_4_3,SelfReg_Exercise_5_3,SelfReg_Exercise_6_3,SelfReg_Exercise_7_3,SelfReg_Exercise_8_3,SelfReg_Exercise_9_3,SelfReg_Exercise_10_3,SelfReg_Exercise_11_3,SelfReg_Exercise_12_3,SelfReg_Exercise_13_3,SelfReg_Exercise_14_3,SelfReg_Exercise_15_3,SelfReg_Exercise_16_3,SRQE_Ext_3,SRQE_Introj_3,SRQE_Ident_3,SRQE_Intrin_3,SRQE_RAI_3,lonely_1_3,lonely_2_3,lonely_3_3,lonely_4_3,lonely_5_3,lonely_6_3,lonely_7_3,lonely_8_3,lonely_9_3,lonely_10_3,lonely_11_3,lonely_12_3,lonely_13_3,lonely_14_3,lonely_15_3,selsa_rom_3,selsa_fam_3,selsa_soc_3,SelfReg_1_3,SelfReg_3_3,SelfReg_4_3,SelfReg_5_3,SelfReg_6_3,SelfReg_7_3,SelfReg_8_3,SelfReg_9_3,SelfReg_10_3,SelfReg_11_3,SelfReg_12_3,SelfReg_13_3,selfreg_scale_3
17932,Agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly agree,48.0,5,Not at all true,6,5,6,6,Not at all true,6,Very true,5,Not at all true,Very true,5,Not at all true,Very true,Very true,1.0,4.25,6.75,6.0,12.5,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,0.44885325,0.28789029,-0.88339567,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,1.6666666
95026,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
66800,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
73693,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
80429,Agree,Neutral,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,35.0,Somewhat true,3,3,5,6,6,Not at all true,5,5,3,Not at all true,5,5,Not at all true,5,5,1.5,4.75,5.25,4.0,5.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,0.43409356,-0.39216432,-0.19562168,Agree,Agree,Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.0833333
75149,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
61659,Disagree,Strongly agree,Neutral,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,20.0,Not at all true,5,Not at all true,5,Not at all true,6,Somewhat true,2,6,2,5,6,Not at all true,6,Very true,5,5.0,4.25,4.5,3.0,-3.75,Somewhat Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Agree,-0.27355936,-0.40257648,-0.11730676,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,3.6666667
81420,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,Not at all true,2,5,Somewhat true,5,3,Not at all true,6,Very true,5,2,Very true,3,Somewhat true,Very true,5,2.25,3.0,6.0,5.75,10.0,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4776396,-0.66163641,-0.38596466,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.5833334
33740,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,36.0,Somewhat true,Somewhat true,Somewhat true,Somewhat true,5,Not at all true,Not at all true,6,6,3,Not at all true,6,Somewhat true,Not at all true,6,6,1.75,3.25,5.75,4.75,8.5,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.88265121,0.18776239,-0.7097863,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,2.6666667
37979,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
87192,Disagree,Agree,Agree,Strongly agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,31.0,Very true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,Very true,Very true,5,Not at all true,6,6,Somewhat true,Somewhat true,Somewhat true,1.75,2.25,5.75,5.25,10.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,0.98563969,0.42949688,0.2170227,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,2.75
67709,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly agree,44.0,5,Not at all true,5,Somewhat true,6,Not at all true,Not at all true,6,Very true,5,Not at all true,Very true,Somewhat true,Not at all true,Very true,Very true,1.0,2.5,6.75,5.75,13.75,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.56919825,-0.39978498,-0.018785162,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.3333333
36552,Agree,Disagree,Strongly agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,41.0,6,Not at all true,6,Somewhat true,5,2,Not at all true,5,Very true,6,Not at all true,5,6,Not at all true,6,Very true,1.0,3.25,6.0,5.75,12.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6999776,-0.60923529,-0.69704527,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neither Agree nor Disagree,2.25
14301,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Neutral,33.0,6,Not at all true,Somewhat true,5,Somewhat true,2,Not at all true,Very true,6,Somewhat true,Not at all true,Very true,Very true,Somewhat true,Very true,Very true,1.75,3.75,6.0,5.5,9.75,Strongly Disagree,Strongly Disagree,Agree,Agree,Somewhat Agree,Disagree,Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Somewhat Agree,0.91300601,-0.70442516,2.0967646,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,2.0833333
36384,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
63138,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Somewhat true,Somewhat true,Somewhat true,Not at all true,Somewhat true,Not at all true,2,2,5,Somewhat true,Not at all true,Not at all true,Somewhat true,Not at all true,2,Somewhat true,2.0,2.5,3.5,3.0,3.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.71188,-0.66628468,-0.36727536,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.3333334
51298,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Agree,38.0,5,Not at all true,3,Somewhat true,Very true,3,Not at all true,Somewhat true,Somewhat true,3,Not at all true,3,3,3,5,5,1.5,2.75,4.75,3.75,6.5,Disagree,Disagree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,0.26737121,-0.084839925,-0.61894685,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.75
74632,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,34.0,Somewhat true,Not at all true,5,3,Somewhat true,2,Not at all true,Somewhat true,5,5,Not at all true,Somewhat true,Not at all true,2,Somewhat true,Somewhat true,1.25,1.75,4.25,4.5,9.0,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Somewhat Agree,-1.4387717,-0.366815,0.82256192,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Neither Agree nor Disagree,2.0833333
16654,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,Somewhat true,Not at all true,5,3,6,Not at all true,Not at all true,Very true,Very true,5,Not at all true,Very true,3,Not at all true,Very true,Very true,1.0,2.0,6.75,6.0,14.75,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6975126,-0.40299523,-0.76805556,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,2.0
54394,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Very true,Not at all true,Very true,5,6,3,2,5,Very true,Very true,2,Very true,6,5,Very true,Very true,2.5,3.75,6.75,6.5,11.0,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4522319,-0.61310637,-0.70801705,Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,1.9166666
84768,Neutral,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Neutral,Neutral,30.0,Very true,Somewhat true,Very true,Very true,Very true,Somewhat true,6,Very true,Very true,5,3,Very true,Very true,Very true,Very true,Very true,5.0,5.5,7.0,6.5,4.5,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.7036144,-0.68862802,-0.35277456,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,2.1666667
29134,Agree,Strongly Disagree,Agree,Neutral,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Agree,39.0,Somewhat true,Not at all true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Not at all true,Somewhat true,Somewhat true,Not at all true,Not at all true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,1.75,3.25,4.0,3.25,3.75,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Somewhat Agree,Agree,Agree,-0.42673123,0.22085279,0.37054092,Disagree,Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,2.1666667
24029,Agree,Neutral,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,35.0,Very true,Not at all true,Very true,Somewhat true,Very true,Very true,Not at all true,Very true,Very true,Very true,Not at all true,Very true,Somewhat true,2,Very true,Very true,1.25,4.0,7.0,7.0,14.5,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,0.21498346,0.40684921,0.32448041,Neither Agree nor Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.75
35361,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly agree,46.0,5,Somewhat true,6,3,Very true,3,Not at all true,Very true,Very true,5,Not at all true,Very true,6,Somewhat true,Very true,6,2.5,4.0,6.75,6.25,10.25,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.36964959,-0.58561504,-0.87694824,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.4166666
87056,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
49086,Agree,Disagree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,5,2,3,2,Somewhat true,3,Not at all true,3,5,Somewhat true,Not at all true,Somewhat true,3,Somewhat true,Somewhat true,5,2.0,2.5,4.5,3.5,5.0,Agree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,-0.33816066,-0.39780143,-0.78265536,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,3.0833333
67917,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
85503,Neutral,Neutral,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Neutral,32.0,Very true,Not at all true,3,6,Very true,5,3,5,5,Somewhat true,3,6,Very true,Very true,5,6,3.5,4.75,6.0,4.25,2.75,Disagree,Disagree,Agree,Somewhat Agree,Strongly Agree,Disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,-0.052834529,1.6459413,-1.298708,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,2.6666667
60008,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
66542,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
55881,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
86265,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
10732,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,24.0,Very true,2,5,3,6,5,2,Somewhat true,6,Somewhat true,2,6,Very true,5,5,6,2.75,4.25,6.0,4.5,5.25,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.95859206,-0.64639544,-0.7493996,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Disagree,3.1666667
22119,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
50797,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
39564,Agree,Disagree,Strongly agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Disagree,Neutral,42.0,6,3,Very true,2,Somewhat true,Somewhat true,Not at all true,Somewhat true,Very true,Very true,2,3,6,Not at all true,Somewhat true,Very true,1.75,3.75,5.25,5.5,9.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Somewhat Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,0.96726453,-0.38865432,0.14184183,Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.25
39285,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
22460,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
25172,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,3,Not at all true,Very true,Not at all true,Very true,Not at all true,2,Very true,Very true,Very true,Not at all true,Very true,5,Not at all true,Very true,Very true,1.25,2.0,7.0,7.0,16.5,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,-0.086072735,-0.60781831,-0.76200956,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.1666666
77134,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
22143,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,35.0,6,Somewhat true,6,3,6,2,Not at all true,Very true,Very true,5,2,6,6,3,6,6,2.5,3.75,6.25,6.0,9.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.000432,-0.5086472,-0.11867032,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,2.0
93766,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
45097,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
26289,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
95490,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly agree,40.0,5,2,6,6,5,2,Not at all true,Somewhat true,Very true,5,Not at all true,5,6,Somewhat true,5,Very true,2.0,4.0,6.0,5.0,8.0,Disagree,Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Somewhat Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,0.57575297,-0.74677825,0.54164821,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,3.25
66979,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
23253,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,36.0,5,5,Somewhat true,6,6,2,2,Very true,6,Somewhat true,Somewhat true,5,5,6,6,6,4.25,4.5,5.75,5.25,3.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6999776,-0.60923529,-0.69704527,Disagree,Disagree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,2.25
12900,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
90079,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,34.0,Not at all true,Somewhat true,Somewhat true,Somewhat true,Not at all true,3,Somewhat true,Somewhat true,Somewhat true,3,3,3,Somewhat true,Not at all true,Somewhat true,Somewhat true,3.0,3.75,3.0,3.75,0.75,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.7398094,-0.56692082,0.22265066,Neither Agree nor Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,2.25
47584,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,42.0,Very true,5,Somewhat true,Very true,Very true,Very true,5,Somewhat true,6,Somewhat true,3,3,Very true,6,6,Very true,4.75,6.5,5.75,4.5,-1.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,-1.476563,5.0113492,-2.2590914,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,3.4166667
97990,Agree,Neutral,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,35.0,6,2,Very true,Somewhat true,6,5,3,Somewhat true,Very true,5,Not at all true,6,5,3,Very true,Very true,2.25,4.0,6.5,5.75,9.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.65587646,-0.09868741,-1.0147247,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.8333333
39248,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
29354,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,1.5,3.0,5.75,5.25,9.25,,,,,,,,,,,,,,,,0.43409356,-0.39216432,-0.19562168,,,,,,,,,,,,,2.1666667
