egoid,SelfEsteem_1_1,SelfEsteem_2_1,SelfEsteem_3_1,SelfEsteem_4_1,SelfEsteem_5_1,SelfEsteem_6_1,SelfEsteem_7_1,SelfEsteem_8_1,SelfEsteem_9_1,SelfEsteem_10_1,SelfEsteem_1,Trust_1_1,Trust_2_1,Trust_3_1,Trust_4_1,Trust_5_1,Trust_6_1,Trust_1,SelfReg_Exercise_1_1,SelfReg_Exercise_2_1,SelfReg_Exercise_3_1,SelfReg_Exercise_4_1,SelfReg_Exercise_5_1,SelfReg_Exercise_6_1,SelfReg_Exercise_7_1,SelfReg_Exercise_8_1,SelfReg_Exercise_9_1,SelfReg_Exercise_10_1,SelfReg_Exercise_11_1,SelfReg_Exercise_12_1,SelfReg_Exercise_13_1,SelfReg_Exercise_14_1,SelfReg_Exercise_15_1,SelfReg_Exercise_16_1,SRQE_Ext_1,SRQE_Introj_1,SRQE_Ident_1,SRQE_Intrin_1,SRQE_RAI_1,lonely_1_1,lonely_2_1,lonely_3_1,lonely_4_1,lonely_5_1,lonely_6_1,lonely_7_1,lonely_8_1,lonely_9_1,lonely_10_1,lonely_11_1,lonely_12_1,lonely_13_1,lonely_14_1,lonely_15_1,selsa_rom_1,selsa_fam_1,selsa_soc_1,SelfEff_exercise_1_1,SelfEff_exercise_2_1,SelfEff_exercise_3_1,SelfEff_exercise_4_1,SelfEff_exercise_5_1,SelfEff_exercise_6_1,SelfEff_exercise_7_1,SelfEff_exercise_8_1,SelfEff_exercise_9_1,SelfEff_exercise_10_1,SelfEff_exercise_11_1,SelfEff_exercise_12_1,SelfEff_exercise_13_1,SelfEff_exercise_14_1,SelfEff_exercise_15_1,SelfEff_exercise_16_1,SelfEff_exercise_17_1,SelfEff_exercise_18_1,SelfEff_exercise_scale_1,SelfEff_diet_1_1,SelfEff_diet_2_1,SelfEff_diet_3_1,SelfEff_diet_4_1,SelfEff_diet_5_1,SelfEff_diet_6_1,SelfEff_diet_7_1,SelfEff_diet_8_1,SelfEff_diet_9_1,SelfEff_diet_10_1,SelfEff_diet_11_1,SelfEff_diet_12_1,SelfEff_diet_13_1,SelfEff_diet_14_1,SelfEff_diet_15_1,SelfEff_diet_16_1,SelfEff_diet_17_1,SelfEff_diet_18_1,SelfEff_diet_19_1,SelfEff_diet_20_1,SelfEff_diet_21_1,SelfEff_diet_22_1,SelfEff_diet_23_1,SelfEff_diet_24_1,SelfEff_diet_25_1,SelfEff_diet_26_1,SelfEff_diet_27_1,SelfEff_diet_28_1,SelfEff_diet_29_1,SelfEff_diet_scale_1,SelfReg_1_1,SelfReg_3_1,SelfReg_4_1,SelfReg_5_1,SelfReg_6_1,SelfReg_7_1,SelfReg_8_1,SelfReg_9_1,SelfReg_10_1,SelfReg_11_1,SelfReg_12_1,SelfReg_13_1,selfreg_scale_1
95585,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,30.0,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.8333333,Somewhat true,2,6,Not at all true,2,Not at all true,Not at all true,5,6,Very true,Not at all true,Somewhat true,5,Somewhat true,5,Very true,2.0,2.75,4.75,5.75,9.5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.81674796,-0.88321608,0.062979698,35.0,64.0,64.0,63.0,76.0,77.0,72.0,48.0,17.0,68.0,66.0,27.0,39.0,56.0,34.0,4.0,3.0,14.0,45.944443,56.0,78.0,78.0,72.0,38.0,23.0,22.0,51.0,40.0,39.0,46.0,32.0,31.0,22.0,36.0,19.0,33.0,37.0,33.0,30.0,30.0,30.0,28.0,72.0,81.0,45.0,30.0,50.0,45.0,42.310345,Agree,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Disagree,3.25
29792,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Agree,40.0,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,3.1666667,Somewhat true,Not at all true,Very true,2,5,5,2,6,6,Very true,Not at all true,5,Very true,Somewhat true,6,6,2.0,4.5,5.5,6.5,10.0,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Somewhat Agree,Agree,Neither Agree nor Disagree,Agree,Agree,0.22012526,0.12856054,0.089675069,32.0,61.0,24.0,78.0,86.0,80.0,86.0,47.0,78.0,88.0,32.0,16.0,16.0,87.0,81.0,96.0,27.0,97.0,61.777779,65.0,79.0,54.0,58.0,50.0,64.0,50.0,62.0,50.0,14.0,16.0,15.0,20.0,11.0,68.0,75.0,13.0,19.0,16.0,11.0,13.0,9.0,12.0,50.0,76.0,50.0,8.0,67.0,10.0,38.103447,Disagree,Disagree,Strongly Agree,Disagree,Neutral,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,2.0833333
14737,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,43.0,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,2.6666667,Somewhat true,2,5,5,6,2,Not at all true,6,Very true,Somewhat true,Not at all true,Very true,5,5,Very true,Very true,2.25,4.0,6.75,5.5,9.25,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,-1.6686573,1.1248391,-1.0425465,65.0,70.0,15.0,40.0,80.0,60.0,35.0,40.0,25.0,80.0,40.0,20.0,20.0,75.0,90.0,10.0,45.0,70.0,48.888889,70.0,50.0,20.0,60.0,80.0,90.0,40.0,100.0,50.0,45.0,100.0,5.0,100.0,40.0,25.0,10.0,80.0,30.0,5.0,0.0,45.0,0.0,10.0,80.0,100.0,80.0,75.0,100.0,50.0,53.103447,Strongly Disagree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Neutral,2.4166667
28223,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,49.0,Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,2.5,Not at all true,Not at all true,6,Not at all true,6,Not at all true,Not at all true,Somewhat true,3,6,Not at all true,Somewhat true,Not at all true,Not at all true,3,Somewhat true,1.0,1.0,4.25,4.75,10.75,,,,,,,,,,,,,,,,,,,40.0,100.0,20.0,70.0,40.0,100.0,100.0,20.0,40.0,50.0,20.0,10.0,15.0,35.0,100.0,0.0,0.0,5.0,42.5,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.6551723,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Neutral,Disagree,Agree,2.25
85708,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Agree,43.0,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,2.6666667,Somewhat true,Not at all true,6,3,Somewhat true,2,Not at all true,6,6,5,Not at all true,5,3,Not at all true,5,Very true,1.0,3.0,5.5,5.5,11.5,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,-1.6862026,-0.19217435,-0.50064957,20.0,30.0,25.0,40.0,80.0,70.0,65.0,80.0,1.0,70.0,60.0,45.0,5.0,90.0,85.0,89.0,35.0,90.0,54.444443,40.0,41.0,21.0,62.0,67.0,78.0,85.0,20.0,57.0,41.0,80.0,38.0,70.0,56.0,50.0,60.0,77.0,49.0,43.0,67.0,97.0,60.0,10.0,50.0,70.0,62.0,58.0,78.0,54.0,56.586208,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,2.3333333
55452,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,26.0,Agree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,3.1666667,Very true,Not at all true,Very true,Very true,Very true,Somewhat true,Not at all true,Somewhat true,Very true,Very true,Not at all true,Somewhat true,Very true,Not at all true,Very true,Very true,1.0,6.25,6.25,6.25,10.5,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Somewhat Disagree,Agree,Strongly Agree,0.083211727,0.61867249,-0.99810678,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.0,46.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,24.0,12.0,9.0,10.0,7.0,12.0,51.0,15.0,4.0,43.0,5.0,23.0,9.0,8.0,50.0,33.0,100.0,35.0,13.0,71.0,82.0,100.0,31.0,23.0,100.0,64.0,43.0,100.0,74.0,39.689655,Agree,Neutral,Neutral,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,2.75
20179,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,36.0,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0,Somewhat true,Not at all true,5,3,5,3,3,6,6,5,2,6,5,3,5,6,2.25,3.75,5.75,5.25,8.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,-0.33392915,0.25478578,0.12524408,63.0,98.0,93.0,61.0,93.0,83.0,72.0,69.0,48.0,95.0,72.0,68.0,78.0,99.0,99.0,61.0,60.0,99.0,78.388885,99.0,92.0,59.0,98.0,73.0,99.0,98.0,80.0,99.0,71.0,90.0,68.0,86.0,71.0,98.0,73.0,99.0,84.0,99.0,95.0,95.0,94.0,81.0,96.0,98.0,97.0,88.0,99.0,99.0,88.896553,Neutral,Neutral,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,2.25
78339,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,40.0,Strongly Disagree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,2.5,Somewhat true,2,5,3,6,2,Not at all true,5,5,Somewhat true,2,6,6,3,5,6,2.0,3.75,5.75,4.75,7.5,,,,,,,,,,,,,,,,,,,21.0,77.0,78.0,85.0,89.0,89.0,90.0,89.0,5.0,93.0,93.0,92.0,92.0,93.0,95.0,95.0,54.0,96.0,79.222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23696,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,43.0,Disagree,Neither Agree nor Disagree,Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,3.1666667,Very true,Not at all true,Very true,2,5,Somewhat true,Not at all true,Very true,Very true,6,Not at all true,Very true,Very true,Not at all true,Very true,Very true,1.0,5.0,6.5,6.75,13.0,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.5251653,-0.68059045,-0.70502394,99.0,21.0,100.0,20.0,100.0,100.0,100.0,29.0,44.0,100.0,37.0,10.0,8.0,99.0,45.0,2.0,10.0,100.0,56.888889,51.0,70.0,52.0,24.0,69.0,69.0,70.0,98.0,99.0,100.0,100.0,28.0,99.0,100.0,100.0,1.0,100.0,100.0,17.0,20.0,21.0,44.0,99.0,99.0,99.0,21.0,100.0,100.0,99.0,70.655174,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,2.3333333
28653,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,45.0,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,3.0,Not at all true,6,Very true,2,Very true,Very true,2,Very true,Very true,Very true,6,Very true,5,Very true,Very true,Very true,5.25,3.75,7.0,7.0,6.75,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6721231,-0.70376343,-0.68610728,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,90.0,100.0,100.0,100.0,90.0,100.0,100.0,90.0,90.0,100.0,30.0,90.0,100.0,100.0,75.0,100.0,100.0,100.0,92.931038,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.0833334
84715,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Disagree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.1666667,Somewhat true,5,Not at all true,3,5,5,Not at all true,2,5,2,Somewhat true,3,Very true,Somewhat true,3,5,3.5,4.75,4.5,2.0,-3.25,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Somewhat Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,1.0919585,-0.8263554,0.52303618,0.0,30.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,10.0,5.0,0.0,0.0,50.0,78.0,0.0,0.0,0.0,11.833333,100.0,0.0,0.0,100.0,50.0,50.0,15.0,2.0,0.0,100.0,70.0,83.0,100.0,25.0,100.0,35.0,100.0,35.0,50.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0,50.0,91.0,46.068966,Agree,Agree,Disagree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,3.5833333
95559,Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,44.0,Neither Agree nor Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,3.0,5,2,5,2,3,Not at all true,Not at all true,5,6,5,Not at all true,6,Somewhat true,3,6,5,1.75,3.0,5.0,5.25,9.0,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,0.63688821,-0.60648179,-0.81883299,90.0,60.0,100.0,50.0,50.0,50.0,95.0,50.0,50.0,100.0,40.0,100.0,50.0,50.0,85.0,70.0,50.0,66.0,67.0,100.0,50.0,50.0,80.0,90.0,80.0,50.0,50.0,67.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,78.0,74.0,50.0,71.0,69.0,58.931034,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,2.0833333
30152,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,33.0,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,2.6666667,Very true,Not at all true,Somewhat true,5,5,3,Not at all true,5,5,3,Not at all true,5,Very true,Not at all true,6,5,1.0,5.5,5.0,4.5,6.5,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Somewhat Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,1.1038587,0.49952883,0.020730263,70.0,82.0,72.0,31.0,28.0,1.0,22.0,49.0,0.0,46.0,3.0,2.0,52.0,19.0,87.0,89.0,23.0,23.0,38.833332,41.0,20.0,34.0,73.0,47.0,72.0,75.0,42.0,27.0,50.0,11.0,32.0,33.0,12.0,11.0,70.0,24.0,23.0,41.0,42.0,74.0,17.0,16.0,16.0,70.0,52.0,46.0,98.0,64.0,42.517242,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,2.75
68764,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,40.0,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,3.0,Somewhat true,Not at all true,Very true,2,Somewhat true,Somewhat true,Not at all true,6,5,5,Not at all true,5,2,Not at all true,6,Somewhat true,1.0,3.0,4.5,6.0,11.5,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-0.59235674,2.4959373,2.2785518,70.0,30.0,80.0,20.0,15.0,70.0,60.0,15.0,40.0,90.0,20.0,10.0,50.0,60.0,80.0,80.0,20.0,40.0,47.222221,70.0,60.0,30.0,15.0,20.0,40.0,50.0,40.0,40.0,30.0,40.0,20.0,15.0,30.0,30.0,25.0,50.0,25.0,40.0,20.0,31.0,15.0,25.0,40.0,50.0,60.0,30.0,60.0,90.0,37.620689,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.5833334
60367,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,36.0,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,2.3333333,6,3,6,Somewhat true,Somewhat true,5,Very true,6,5,5,3,6,Somewhat true,5,Very true,5,4.5,4.75,5.0,6.0,3.25,,,,,,,,,,,,,,,,,,,64.0,32.0,90.0,52.0,100.0,100.0,100.0,47.0,33.0,95.0,25.0,86.0,68.0,74.0,100.0,83.0,60.0,66.0,70.833336,46.0,39.0,14.0,18.0,25.0,57.0,41.0,5.0,11.0,9.0,45.0,25.0,5.0,6.0,44.0,44.0,32.0,34.0,29.0,21.0,29.0,26.0,23.0,21.0,30.0,64.0,51.0,50.0,45.0,30.655172,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,3.1666667
36939,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,38.0,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,3.1666667,5,3,5,3,5,3,2,5,6,6,2,5,6,2,5,6,2.25,4.25,5.5,5.25,7.25,,,,,,,,,,,,,,,,,,,65.0,80.0,85.0,60.0,55.0,75.0,70.0,85.0,85.0,100.0,80.0,75.0,75.0,80.0,88.0,80.0,70.0,85.0,77.388885,55.0,70.0,60.0,75.0,65.0,65.0,70.0,50.0,50.0,50.0,50.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,45.0,45.0,75.0,45.0,50.0,60.0,50.0,45.0,60.0,60.0,50.0,54.310345,Agree,Agree,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Agree,2.9166667
59592,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,31.0,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667,Somewhat true,Not at all true,Somewhat true,2,5,Not at all true,Not at all true,5,6,Somewhat true,Not at all true,5,Somewhat true,Not at all true,5,5,1.0,2.75,5.25,4.5,9.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0.96095496,-0.15412229,-0.36566582,21.0,29.0,36.0,21.0,51.0,21.0,59.0,9.0,5.0,55.0,59.0,13.0,5.0,67.0,69.0,69.0,69.0,77.0,40.833332,50.0,45.0,2.0,59.0,59.0,67.0,71.0,25.0,21.0,8.0,10.0,11.0,11.0,2.0,25.0,8.0,12.0,5.0,42.0,47.0,55.0,24.0,3.0,8.0,68.0,15.0,8.0,75.0,29.0,29.827587,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Disagree,Neutral,2.9166667
22897,Agree,Agree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,35.0,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5,5,3,6,5,6,5,3,5,6,6,3,6,Somewhat true,3,6,6,3.0,4.75,6.0,5.75,6.75,,,,,,,,,,,,,,,,,,,50.0,80.0,60.0,40.0,80.0,70.0,60.0,40.0,60.0,50.0,30.0,30.0,30.0,90.0,75.0,40.0,40.0,60.0,54.722221,80.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,85.0,40.0,40.0,50.0,50.0,40.0,70.0,80.0,60.0,40.0,40.0,60.0,80.0,60.0,80.0,60.0,60.0,40.0,30.0,50.0,60.517242,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Agree,2.25
89652,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,47.0,Agree,Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,3.1666667,Not at all true,Not at all true,3,Not at all true,Not at all true,Not at all true,Not at all true,Somewhat true,Not at all true,3,Not at all true,Somewhat true,Not at all true,Not at all true,6,Very true,1.0,1.0,3.25,4.0,8.25,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,-0.071979813,-0.2089095,-0.85759979,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,50.0,100.0,100.0,96.111115,31.0,31.0,12.0,100.0,4.0,49.0,20.0,16.0,9.0,70.0,52.0,9.0,0.0,14.0,40.0,77.0,80.0,0.0,95.0,52.0,94.0,0.0,0.0,45.0,99.0,38.0,40.0,97.0,49.0,42.172413,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Agree,1.75
28724,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,36.0,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,3.1666667,6,Not at all true,5,3,Somewhat true,Not at all true,Not at all true,2,5,Somewhat true,Not at all true,5,6,Not at all true,5,6,1.0,4.0,5.0,4.0,7.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6721231,-0.70376343,-0.68610728,50.0,50.0,29.0,2.0,73.0,52.0,83.0,4.0,3.0,94.0,12.0,7.0,69.0,69.0,74.0,50.0,30.0,36.0,43.722221,70.0,43.0,9.0,61.0,61.0,79.0,81.0,15.0,15.0,14.0,14.0,11.0,40.0,15.0,58.0,20.0,74.0,12.0,80.0,78.0,10.0,82.0,5.0,69.0,79.0,82.0,11.0,83.0,88.0,46.862068,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Agree,2.0
92895,Agree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,35.0,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.3333333,6,5,6,6,6,6,5,Very true,Very true,Very true,5,Very true,6,6,6,6,5.25,6.0,6.5,6.5,3.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.1981477,-0.58934611,-0.83803099,72.0,57.0,55.0,45.0,44.0,22.0,17.0,19.0,25.0,82.0,51.0,47.0,17.0,11.0,50.0,44.0,31.0,14.0,39.055557,57.0,73.0,52.0,47.0,74.0,2.0,21.0,34.0,28.0,27.0,44.0,39.0,36.0,36.0,35.0,34.0,30.0,29.0,46.0,47.0,38.0,39.0,37.0,17.0,38.0,17.0,27.0,3.0,35.0,35.931034,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,2.3333333
